"datetime";"date";"time";"price";"shares";"amount";"tax";"fee";"realizedgains";"type";"broker";"assettype";"identifier";"wkn";"originalcurrency";"currency";"fxrate";"holding";"holdingname";"holdingnickname";"exchange";"avgholdingperiod"
"2024-12-20T13:09:52.076Z";"20.12.2024";"14:09:00";79,84;6;479,04;0;0;;"Buy";"scalable_capital";"Security";"DK0062498333";"A3EU6F";;"EUR";;;"Novo Nordisk 'B'";"";"";
"2024-12-20T12:53:00.000Z";"20.12.2024";"13:53:00";163,85;7,85825;1287,57;0;0;;"TransferIn";;"Crypto";"SOL";;;"EUR";;;"Solana";"";;
"2024-12-20T12:51:27.337Z";"20.12.2024";"13:51:00";22,6;12;271,2;0;0;7,2;"Sell";"scalable_capital";"Security";"US50202M1027";"A2P93Z";;"EUR";;;"Li Auto (ADR)";"";"";1805940197
"2024-12-20T08:00:00.000Z";"20.12.2024";"09:00:00";0,97;103;99,83;0;0;;"Dividend";"scalable_capital";"Security";"PLPKN0000018";"929424";;"EUR";;;"ORLEN";;"";
"2024-12-20T00:00:00.000Z";"20.12.2024";"01:00:00";1;1500;1500;0;0;;"TransferIn";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2024-12-19T20:07:00.000Z";"19.12.2024";"21:07:00";1,1;600;660;0;1;;"Buy";"trade_republic";"Security";"DE000SW19FB8";"SW19FB";;"EUR";;;"SocGen FaktS O.End CBOE VIX 16,741";"";"langschwarz";
"2024-12-19T16:37:00.000Z";"19.12.2024";"17:37:00";133,86;12;1606,32;0;0;;"Buy";;"Security";"IE00BK5BQT80";"A2PKXG";;"EUR";;;"Vanguard FTSE All-World UCITS ETF - USD ACC";"";"";
"2024-12-19T14:19:46.474Z";"19.12.2024";"15:19:00";1;0,74;0,74;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-19T14:19:46.473Z";"19.12.2024";"15:19:00";1;21,26;21,26;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-19T11:50:53.639Z";"19.12.2024";"12:50:00";1;1700;1700;0;0;;"TransferIn";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-18T08:00:00.001Z";"18.12.2024";"09:00:00";0,26;2;0,51;0,08;0;;"Dividend";"scalable_capital";"Security";"US7391281067";"865628";;"EUR";;;"POWELL INDUSTRIES";"";"";
"2024-12-18T08:00:00.000Z";"18.12.2024";"09:00:00";1,21;177;214,07;0;0;;"Dividend";"scalable_capital";"Security";"NO0011082075";"A3C8LV";;"EUR";;;"Höegh Autoliners";;"";
"2024-12-17T16:18:42.810Z";"17.12.2024";"17:18:00";1;0,35;0,35;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-17T16:18:42.809Z";"17.12.2024";"17:18:00";1;17,65;17,65;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-16T16:14:27.806Z";"16.12.2024";"17:14:00";1;0,87;0,87;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-16T16:14:27.805Z";"16.12.2024";"17:14:00";1;29,13;29,13;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-16T08:00:00.003Z";"16.12.2024";"09:00:00";49,12;6,106994;300;0;0;;"Buy";"trade_republic";"Security";"IE00B4ND3602";"A1KWPQ";;"EUR";;;"iShares Physical Gold ETC - USD ACC";"";"langschwarz";
"2024-12-16T08:00:00.002Z";"16.12.2024";"09:00:00";262,56;0,323735;85;0;0;;"Buy";"trade_republic";"Security";"IE00BLRPRL42";"A3GL7E";;"EUR";;;"WisdomTree NASDAQ 100 3x Daily Leveraged";"";"langschwarz";
"2024-12-16T08:00:00.001Z";"16.12.2024";"09:00:00";49,13;0,032977;1,62;0;0;;"Buy";"trade_republic";"Security";"IE00B4ND3602";"A1KWPQ";;"EUR";;;"iShares Physical Gold ETC - USD ACC";"";"langschwarz";
"2024-12-16T08:00:00.000Z";"16.12.2024";"09:00:00";118,68;0,842601;100;0;0;;"Buy";"trade_republic";"Security";"IE00B7Y34M31";"A1VBKR";;"EUR";;;"WisdomTree S&P 500 3x Daily Leveraged";"";"langschwarz";
"2024-12-16T08:00:00.000Z";"16.12.2024";"09:00:00";0,19;15;2,85;0,43;0;;"Dividend";"scalable_capital";"Security";"US02079K3059";"A14Y6F";;"EUR";;;"Alphabet 'A'";;"";
"2024-12-16T07:59:59.000Z";"16.12.2024";"08:59:00";1;1,62;1,62;0;0;;"TransferIn";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-15T14:25:16.050Z";"15.12.2024";"15:25:00";1;0,93;0,93;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-15T14:25:16.049Z";"15.12.2024";"15:25:00";1;83,07;83,07;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-13T17:21:41.062Z";"13.12.2024";"18:21:00";1;0,69;0,69;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-13T17:21:41.061Z";"13.12.2024";"18:21:00";1;14,31;14,31;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-13T08:00:00.000Z";"13.12.2024";"09:00:00";0,24;6;1,42;0,22;0;;"Dividend";"scalable_capital";"Security";"US45841N1072";"A0MQY6";;"EUR";;;"Interactive Brokers Group A";"";"";
"2024-12-12T08:00:00.000Z";"12.12.2024";"09:00:00";0,79;6;4,74;0,71;0;;"Dividend";"scalable_capital";"Security";"US5949181045";"870747";;"EUR";;;"Microsoft";;"";
"2024-12-11T11:45:16.175Z";"11.12.2024";"12:45:00";1;20,56;20,56;0;0;;"TransferIn";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-10T14:26:00.000Z";"10.12.2024";"15:26:00";244,38;0,2046;50;0;1;;"Buy";"trade_republic";"Security";"JE00B588CD74";"A1DCTK";;"EUR";;;"WisdomTree Physical Swiss Gold - EUR ACC";"";"langschwarz";
"2024-12-09T08:00:00.002Z";"09.12.2024";"09:00:00";248,2;0,342465;85;0;0;;"Buy";"trade_republic";"Security";"IE00BLRPRL42";"A3GL7E";;"EUR";;;"WisdomTree NASDAQ 100 3x Daily Leveraged";"";"langschwarz";
"2024-12-09T08:00:00.001Z";"09.12.2024";"09:00:00";48,79;0,037916;1,85;0;0;;"Buy";"trade_republic";"Security";"IE00B4ND3602";"A1KWPQ";;"EUR";;;"iShares Physical Gold ETC - USD ACC";"";"langschwarz";
"2024-12-09T08:00:00.000Z";"09.12.2024";"09:00:00";118,11;0,846668;100;0;0;;"Buy";"trade_republic";"Security";"IE00B7Y34M31";"A1VBKR";;"EUR";;;"WisdomTree S&P 500 3x Daily Leveraged";"";"langschwarz";
"2024-12-09T07:59:59.000Z";"09.12.2024";"08:59:00";1;1,85;1,85;0;0;;"TransferIn";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-08T20:07:51.415Z";"08.12.2024";"21:07:00";1;0,33;0,33;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-08T20:07:51.414Z";"08.12.2024";"21:07:00";1;82,67;82,67;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-08T08:24:09.597Z";"08.12.2024";"09:24:00";1;0,51;0,51;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-08T08:24:09.596Z";"08.12.2024";"09:24:00";1;1,49;1,49;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-08T08:22:23.311Z";"08.12.2024";"09:22:00";1;0,01;0,01;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-08T08:22:23.310Z";"08.12.2024";"09:22:00";1;11,99;11,99;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-07T16:22:51.740Z";"07.12.2024";"17:22:00";1;51;51;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-06T16:38:04.510Z";"06.12.2024";"17:38:00";1;1;1;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-06T16:38:04.509Z";"06.12.2024";"17:38:00";1;96;96;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-06T13:19:42.310Z";"06.12.2024";"14:19:00";21,32;15;319,8;0;0;;"Buy";"scalable_capital";"Security";"DE000RENK730";"RENK73";;"EUR";;;"RENK";"";"";
"2024-12-06T13:15:10.458Z";"06.12.2024";"14:15:00";12,48;21;262,12;0;0;;"Buy";"scalable_capital";"Security";"PLPKN0000018";"929424";;"EUR";;;"ORLEN";;"";
"2024-12-06T13:12:33.087Z";"06.12.2024";"14:12:00";191,2;2;382,4;0;0;;"Buy";"scalable_capital";"Security";"US8740391003";"909800";;"EUR";;;"TSMC (ADR)";;"";
"2024-12-06T13:11:42.410Z";"06.12.2024";"14:11:00";104;3;312;0;0;;"Buy";"scalable_capital";"Security";"US48581R2058";"A2QD9Y";;"EUR";;;"Kaspi.kz";"";"";
"2024-12-06T13:10:56.602Z";"06.12.2024";"14:10:00";205,5;2;411;0;0;;"Buy";"scalable_capital";"Security";"DK0010272202";"565131";;"EUR";;;"Genmab";;"";
"2024-12-06T13:10:08.686Z";"06.12.2024";"14:10:00";8,86;193;1710,75;0;0;-954,55;"Sell";"scalable_capital";"Security";"KYG851581069";"A2N7XN";;"EUR";;;"StoneCo";;"";23018232088
"2024-12-06T12:44:58.428Z";"06.12.2024";"13:44:00";50;6;300;0;0;;"Buy";"scalable_capital";"Security";"DE000A1K0235";"A1K023";;"EUR";;;"SÜSS MicroTec";"";"";
"2024-12-06T12:44:37.118Z";"06.12.2024";"13:44:00";21,41;12;256,92;0;0;;"Buy";"scalable_capital";"Security";"DE000RENK730";"RENK73";;"EUR";;;"RENK";"";"";
"2024-12-06T12:44:19.497Z";"06.12.2024";"13:44:00";84,16;7;589,12;0;0;184,73;"Sell";"scalable_capital";"Security";"US70450Y1038";"A14R7U";;"EUR";;;"PayPal Holdings";;"";19243939418
"2024-12-06T10:29:16.464Z";"06.12.2024";"11:29:00";1;5,99;5,99;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-05T16:27:53.456Z";"05.12.2024";"17:27:00";11,49;7;80,42;0;0,99;;"Buy";"scalable_capital";"Security";"KYG6683N1034";"A3C82G";;"EUR";;;"Nubank";"";"";
"2024-12-05T16:27:32.081Z";"05.12.2024";"17:27:00";103;3;309;0;0;;"Buy";"scalable_capital";"Security";"US48581R2058";"A2QD9Y";;"EUR";;;"Kaspi.kz";"";"";
"2024-12-05T16:26:12.062Z";"05.12.2024";"17:26:00";85,76;3;257,28;0;0;;"Buy";"scalable_capital";"Security";"US5165441032";"A117UE";;"EUR";;;"Lantheus Hldg.";;"";
"2024-12-05T16:25:52.612Z";"05.12.2024";"17:25:00";164,5;2;329;0;0;;"Buy";"scalable_capital";"Security";"US02079K3059";"A14Y6F";;"EUR";;;"Alphabet 'A'";;"";
"2024-12-05T15:10:32.455Z";"05.12.2024";"16:10:00";47,02;6;282,12;0;0;;"Buy";"scalable_capital";"Security";"US88642R1095";"A2DVJZ";;"EUR";;;"TIDEWATER INC.";"";"";
"2024-12-04T16:22:56.067Z";"04.12.2024";"17:22:00";1;17,47;17,47;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-04T00:00:00.002Z";"04.12.2024";"01:00:00";0;4;0;0;0;-1024,5;"TransferOut";;"Security";"US0404131064";"A11099";;"EUR";;;"Arista Networks";;"";20713149536
"2024-12-04T00:00:00.001Z";"04.12.2024";"01:00:00";64,03;16;1024,5;0;0;;"TransferIn";;"Security";"US0404132054";"A40V33";;"EUR";;;"Arista Networks";"";;
"2024-12-04T00:00:00.000Z";"04.12.2024";"01:00:00";1;1239,46;1239,46;0;0;;"TransferIn";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2024-12-03T17:39:18.915Z";"03.12.2024";"18:39:00";1;2,4;2,4;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-03T16:27:18.261Z";"03.12.2024";"17:27:00";69,08;5;345,4;0;0;;"Buy";"scalable_capital";"Security";"US89377M1099";"A2PH5P";;"EUR";;;"TRANSMEDICS GROUP";;"";
"2024-12-03T15:51:15.311Z";"03.12.2024";"16:51:00";37,8;9;340,2;0;0;-8,96;"Sell";"scalable_capital";"Security";"US86800U3023";"A40MRM";;"EUR";;;"Super Micro Computer";"";"";5268503256
"2024-12-03T11:47:29.407Z";"03.12.2024";"12:47:00";1;200;200;0;0;;"TransferIn";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-03T08:00:00.000Z";"03.12.2024";"09:00:00";1,17;7;8,16;0;0;;"Dividend";"scalable_capital";"Security";"JP3481800005";"857771";;"EUR";;;"Daikin Industries";"";"";
"2024-12-02T15:21:26.407Z";"02.12.2024";"16:21:00";1;19,13;19,13;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-02T08:00:00.002Z";"02.12.2024";"09:00:00";235,4;0,361087;85;0;0;;"Buy";"trade_republic";"Security";"IE00BLRPRL42";"A3GL7E";;"EUR";;;"WisdomTree NASDAQ 100 3x Daily Leveraged";"";"langschwarz";
"2024-12-02T08:00:00.001Z";"02.12.2024";"09:00:00";117,89;0,848248;100;0;0;;"Buy";"trade_republic";"Security";"IE00B7Y34M31";"A1VBKR";;"EUR";;;"WisdomTree S&P 500 3x Daily Leveraged";"";"langschwarz";
"2024-12-02T08:00:00.000Z";"02.12.2024";"09:00:00";48,75;0,111389;5,43;0;0;;"Buy";"trade_republic";"Security";"IE00B4ND3602";"A1KWPQ";;"EUR";;;"iShares Physical Gold ETC - USD ACC";"";"langschwarz";
"2024-12-02T07:59:59.000Z";"02.12.2024";"08:59:00";1;5,43;5,43;0;0;;"TransferIn";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-12-01T12:40:21.017Z";"01.12.2024";"13:40:00";1;133;133;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-30T08:00:00.000Z";"30.11.2024";"09:00:00";1;2,2;2,2;0;0;;"Interest";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-29T15:19:26.521Z";"29.11.2024";"16:19:00";11,96;24;287,14;0;0;;"Buy";"scalable_capital";"Security";"KYG6683N1034";"A3C82G";;"EUR";;;"Nubank";"";"";
"2024-11-29T15:12:27.140Z";"29.11.2024";"16:12:00";22;12;264;0;0;;"Buy";"scalable_capital";"Security";"US50202M1027";"A2P93Z";;"EUR";;;"Li Auto (ADR)";"";"";
"2024-11-29T15:08:34.457Z";"29.11.2024";"16:08:00";85,76;3;257,28;0;0;;"Buy";"scalable_capital";"Security";"US5165441032";"A117UE";;"EUR";;;"Lantheus Hldg.";;"";
"2024-11-29T15:08:19.286Z";"29.11.2024";"16:08:00";83,62;4;334,48;0;0;;"Buy";"scalable_capital";"Security";"US89377M1099";"A2PH5P";;"EUR";;;"TRANSMEDICS GROUP";;"";
"2024-11-29T15:07:42.382Z";"29.11.2024";"16:07:00";12,03;22;264,66;0;0;;"Buy";"scalable_capital";"Security";"KYG6683N1034";"A3C82G";;"EUR";;;"Nubank";"";"";
"2024-11-29T00:00:00.000Z";"29.11.2024";"01:00:00";1;1400;1400;0;0;;"TransferIn";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2024-11-28T19:32:51.156Z";"28.11.2024";"20:32:00";1;20;20;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-28T18:01:00.000Z";"28.11.2024";"19:01:00";134,08;18;2413,44;0;0;;"Buy";;"Security";"IE00BK5BQT80";"A2PKXG";;"EUR";;;"Vanguard FTSE All-World UCITS ETF - USD ACC";"";"";
"2024-11-28T17:14:46.794Z";"28.11.2024";"18:14:00";1;1400;1400;0;0;;"TransferIn";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-26T11:11:00.825Z";"26.11.2024";"12:11:00";1;48,96;48,96;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-26T11:08:13.405Z";"26.11.2024";"12:08:00";1;5,84;5,84;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-26T08:00:00.000Z";"26.11.2024";"09:00:00";1,62;10;16,19;0;0;;"Dividend";"scalable_capital";"Security";"US48581R2058";"A2QD9Y";;"EUR";;;"Kaspi.kz";"";"";
"2024-11-25T08:00:00.001Z";"25.11.2024";"09:00:00";227,08;0,374317;85;0;0;;"Buy";"trade_republic";"Security";"IE00BLRPRL42";"A3GL7E";;"EUR";;;"WisdomTree NASDAQ 100 3x Daily Leveraged";"";"langschwarz";
"2024-11-25T08:00:00.000Z";"25.11.2024";"09:00:00";115,25;0,867678;100;0;0;;"Buy";"trade_republic";"Security";"IE00B7Y34M31";"A1VBKR";;"EUR";;;"WisdomTree S&P 500 3x Daily Leveraged";"";"langschwarz";
"2024-11-25T00:00:00.000Z";"25.11.2024";"01:00:00";1;0;0;0;4,99;;"cost";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2024-11-24T13:45:26.949Z";"24.11.2024";"14:45:00";1;49,43;49,43;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-23T18:02:26.391Z";"23.11.2024";"19:02:00";1;5,58;5,58;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-23T16:42:26.852Z";"23.11.2024";"17:42:00";1;96;96;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-22T18:13:00.001Z";"22.11.2024";"19:13:00";27,89;0,910932;25,41;0;0;-0,27;"Sell";"trade_republic";"Security";"IE00B4NCWG09";"A1KWPR";;"EUR";;;"iShares Physical Silver ETC - USD ACC";"";"langschwarz";382380001
"2024-11-22T18:13:00.000Z";"22.11.2024";"19:13:00";27,89;17;474,13;0;1;29,81;"Sell";"trade_republic";"Security";"IE00B4NCWG09";"A1KWPR";;"EUR";;;"iShares Physical Silver ETC - USD ACC";"";"langschwarz";6636001808
"2024-11-22T16:24:00.218Z";"22.11.2024";"17:24:00";1;21,98;21,98;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-21T08:00:00.001Z";"21.11.2024";"09:00:00";0,0673;119;8,01;0;0;;"Dividend";"scalable_capital";"Security";"BRPETRACNPR6";"899019";;"EUR";;;"Petrobras (Vz)";;"";
"2024-11-21T08:00:00.000Z";"21.11.2024";"09:00:00";0,0186;119;2,21;0;0;;"Dividend";"scalable_capital";"Security";"BRPETRACNPR6";"899019";;"EUR";;;"Petrobras (Vz)";;"";
"2024-11-21T00:17:19.514Z";"21.11.2024";"01:17:00";1;17,4;17,4;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-19T17:24:08.543Z";"19.11.2024";"18:24:00";1;9,76;9,76;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-18T16:26:20.797Z";"18.11.2024";"17:26:00";1;12,93;12,93;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-18T11:11:54.731Z";"18.11.2024";"12:11:00";1;6,59;6,59;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-18T08:00:00.003Z";"18.11.2024";"09:00:00";214,6;0,396085;85;0;0;;"Buy";"trade_republic";"Security";"IE00BLRPRL42";"A3GL7E";;"EUR";;;"WisdomTree NASDAQ 100 3x Daily Leveraged";"";"langschwarz";
"2024-11-18T08:00:00.002Z";"18.11.2024";"09:00:00";108,41;0,922424;100;0;0;;"Buy";"trade_republic";"Security";"IE00B7Y34M31";"A1VBKR";;"EUR";;;"WisdomTree S&P 500 3x Daily Leveraged";"";"langschwarz";
"2024-11-18T08:00:00.001Z";"18.11.2024";"09:00:00";28,19;2,483502;70;0;0;;"Buy";"trade_republic";"Security";"IE00B4NCWG09";"A1KWPR";;"EUR";;;"iShares Physical Silver ETC - USD ACC";"";"langschwarz";
"2024-11-18T08:00:00.000Z";"18.11.2024";"09:00:00";47,67;4,195158;200;0;0;;"Buy";"trade_republic";"Security";"IE00B4ND3602";"A1KWPQ";;"EUR";;;"iShares Physical Gold ETC - USD ACC";"";"langschwarz";
"2024-11-17T14:28:55.248Z";"17.11.2024";"15:28:00";1;116,83;116,83;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-16T16:02:18.960Z";"16.11.2024";"17:02:00";1;16,17;16,17;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-16T09:43:40.456Z";"16.11.2024";"10:43:00";1;9,98;9,98;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-15T17:20:27.265Z";"15.11.2024";"18:20:00";1;11,4;11,4;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-14T16:13:26.308Z";"14.11.2024";"17:13:00";1;14,93;14,93;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-13T18:19:46.508Z";"13.11.2024";"19:19:00";1;9,46;9,46;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-12T16:21:23.883Z";"12.11.2024";"17:21:00";1;12,43;12,43;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-11T20:16:11.183Z";"11.11.2024";"21:16:00";1;7,96;7,96;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-11T08:00:00.001Z";"11.11.2024";"09:00:00";232,5;0,365591;85;0;0;;"Buy";"trade_republic";"Security";"IE00BLRPRL42";"A3GL7E";;"EUR";;;"WisdomTree NASDAQ 100 3x Daily Leveraged";"";"langschwarz";
"2024-11-11T08:00:00.000Z";"11.11.2024";"09:00:00";114,47;0,829911;95;0;0;;"Buy";"trade_republic";"Security";"IE00B7Y34M31";"A1VBKR";;"EUR";;;"WisdomTree S&P 500 3x Daily Leveraged";"";"langschwarz";
"2024-11-10T17:06:54.307Z";"10.11.2024";"18:06:00";1;3,59;3,59;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-07T17:11:12.334Z";"07.11.2024";"18:11:00";1;20;20;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-07T08:00:00.000Z";"07.11.2024";"09:00:00";1,52;3;4,56;0;0;;"Dividend";"scalable_capital";"Security";"NL0010273215";"A1J4U4";;"EUR";;;"ASML Holding";"";"";
"2024-11-06T19:01:41.978Z";"06.11.2024";"20:01:00";1;25,29;25,29;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-06T18:06:00.419Z";"06.11.2024";"19:06:00";13,92;21;292,4;0;0;;"Buy";"scalable_capital";"Security";"KYG6683N1034";"A3C82G";;"EUR";;;"Nubank";"";"";
"2024-11-06T17:32:56.334Z";"06.11.2024";"18:32:00";78,56;4;314,24;0;0;;"Buy";"scalable_capital";"Security";"US89377M1099";"A2PH5P";;"EUR";;;"TRANSMEDICS GROUP";;"";
"2024-11-06T17:29:18.532Z";"06.11.2024";"18:29:00";85,06;3;255,18;0;0;;"Buy";"scalable_capital";"Security";"US5165441032";"A117UE";;"EUR";;;"Lantheus Hldg.";;"";
"2024-11-06T00:00:00.000Z";"06.11.2024";"01:00:00";1;800;800;0;0;;"TransferIn";"scalable_capital";;;;;"EUR";;"hld_67bf91d99bbda8421ff8340f";;"Verrechnungskonto";;
"2024-11-05T05:22:07.289Z";"05.11.2024";"06:22:00";1;183,58;183,58;0;0;;"TransferIn";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-04T10:57:12.814Z";"04.11.2024";"11:57:00";1;5,48;5,48;0;0;;"TransferOut";"trade_republic";;;;;"EUR";;"hld_66ae05a9345023e86ede486b";;"Verrechnungskonto";;
"2024-11-04T08:00:00.002Z";"04.11.2024";"09:00:00";48,92;0,143715;7,03;0;0;;"Buy";"trade_republic";"Security";"IE00B4ND3602";"A1KWPQ";;"EUR";;;"iShares Physical Gold ETC - USD ACC";"";"langschwarz";
"2024-11-04T08:00:00.001Z";"04.11.2024";"09:00:00";195,98;0,433717;85;0;0;;"Buy";"trade_republic";"Security";"IE00BLRPRL42";"A3GL7E";;"EUR";;;"WisdomTree NASDAQ 100 3x Daily Leveraged";"";"langschwarz";
